date,country,channel,device,product_category,users,sessions,product_views,add_to_cart,begin_checkout,purchases,revenue,ad_spend
2026-03-24,Germany,Referral,Tablet,Necklaces,16,20,14,1,0,0,0.0,0.0
2026-03-25,Austria,Organic Search,Desktop,Watches,241,329,231,36,24,11,2897.86,0.0
2026-03-25,Switzerland,Organic Search,Mobile,Rings,376,519,372,70,47,24,3697.44,0.0
2026-03-25,Switzerland,Organic Search,Tablet,Watches,119,163,84,17,8,4,765.63,0.0
2026-03-25,Austria,Paid Search,Desktop,Bracelets,239,280,185,33,24,10,914.57,231.35
2026-03-25,Switzerland,Paid Search,Mobile,Necklaces,353,473,323,50,26,12,1039.11,393.35
2026-03-25,Austria,Paid Search,Tablet,Rings,135,163,75,9,4,1,169.56,73.58
2026-03-25,Austria,Email,Desktop,Bracelets,156,187,89,16,8,4,303.63,8.37
2026-03-25,Switzerland,Email,Mobile,Bracelets,164,202,160,21,9,4,333.66,4.55
2026-03-25,Switzerland,Email,Tablet,Rings,80,101,53,8,5,2,358.51,6.74
2026-03-25,Switzerland,Social Media,Desktop,Watches,210,279,131,15,6,2,502.57,63.05
2026-03-25,Germany,Social Media,Mobile,Earrings,325,424,299,64,41,15,1216.07,115.39
2026-03-25,Switzerland,Social Media,Tablet,Rings,59,75,53,8,3,1,143.92,24.6
2026-03-25,Germany,Direct,Desktop,Earrings,172,210,143,26,14,6,468.2,0.0
2026-03-25,Germany,Direct,Mobile,Rings,251,320,225,34,17,8,1294.96,0.0
2026-03-25,Germany,Direct,Tablet,Necklaces,86,96,56,7,4,2,188.32,0.0
2026-03-25,Austria,Referral,Desktop,Rings,68,81,46,7,3,1,162.31,0.0
2026-03-25,Switzerland,Referral,Mobile,Rings,96,125,81,15,9,4,626.52,0.0
2026-03-25,Switzerland,Referral,Tablet,Earrings,48,57,35,6,3,1,74.45,0.0
2026-03-26,Austria,Organic Search,Desktop,Necklaces,310,427,294,25,17,7,790.96,0.0
2026-03-26,Germany,Organic Search,Mobile,Necklaces,411,545,345,55,39,17,1828.31,0.0
2026-03-26,Switzerland,Organic Search,Tablet,Necklaces,151,186,130,24,14,7,703.34,0.0
2026-03-26,Germany,Paid Search,Desktop,Earrings,294,350,217,21,13,6,482.66,284.09
2026-03-26,Switzerland,Paid Search,Mobile,Earrings,398,491,351,44,24,11,864.42,397.78
2026-03-26,Germany,Paid Search,Tablet,Bracelets,89,102,46,4,2,1,75.43,85.61
2026-03-26,Switzerland,Email,Desktop,Watches,79,98,44,7,3,1,243.15,6.8
2026-03-26,Germany,Email,Mobile,Earrings,151,204,143,19,8,4,274.05,13.78
2026-03-26,Switzerland,Email,Tablet,Bracelets,60,73,53,10,6,3,242.83,2.47
2026-03-26,Switzerland,Social Media,Desktop,Necklaces,209,260,193,31,20,7,784.41,105.15
2026-03-26,Switzerland,Social Media,Mobile,Necklaces,300,390,221,20,10,3,294.09,128.97
2026-03-26,Germany,Social Media,Tablet,Earrings,90,125,72,5,3,1,70.17,59.07
2026-03-26,Austria,Direct,Desktop,Bracelets,170,200,119,23,16,9,887.19,0.0
2026-03-26,Switzerland,Direct,Mobile,Earrings,235,298,226,20,14,6,367.68,0.0
2026-03-26,Germany,Direct,Tablet,Necklaces,89,104,56,7,3,1,95.25,0.0
2026-03-26,Austria,Referral,Desktop,Necklaces,155,192,143,19,11,5,567.33,0.0
2026-03-26,Austria,Referral,Mobile,Watches,94,127,70,11,7,3,629.94,0.0
2026-03-26,Switzerland,Referral,Tablet,Necklaces,112,129,99,18,10,4,408.8,0.0
2026-03-27,Germany,Organic Search,Desktop,Bracelets,362,432,262,46,29,12,1074.36,0.0
2026-03-27,Austria,Organic Search,Mobile,Bracelets,511,592,325,34,15,8,770.14,0.0
2026-03-27,Switzerland,Organic Search,Tablet,Bracelets,142,171,114,21,13,6,548.05,0.0
2026-03-27,Switzerland,Paid Search,Desktop,Watches,270,317,217,40,28,11,2179.97,266.84
2026-03-27,Germany,Paid Search,Mobile,Bracelets,346,453,256,24,10,4,362.64,424.65
2026-03-27,Austria,Paid Search,Tablet,Watches,180,202,153,14,9,4,988.4,169.3
2026-03-27,Germany,Email,Desktop,Rings,132,149,88,15,11,6,969.61,6.71
2026-03-27,Switzerland,Email,Mobile,Bracelets,237,284,145,15,9,5,451.5,11.23
2026-03-27,Switzerland,Email,Tablet,Rings,34,45,35,3,2,1,186.25,3.49
2026-03-27,Switzerland,Social Media,Desktop,Necklaces,214,290,144,25,15,5,471.29,134.08
2026-03-27,Austria,Social Media,Mobile,Necklaces,317,414,299,39,21,7,568.73,148.34
2026-03-27,Germany,Social Media,Tablet,Bracelets,64,87,64,13,8,3,246.81,45.4
2026-03-27,Germany,Direct,Desktop,Watches,190,248,158,17,11,5,1176.03,0.0
2026-03-27,Austria,Direct,Mobile,Earrings,320,367,272,28,18,8,593.68,0.0
2026-03-27,Germany,Direct,Tablet,Watches,93,107,76,11,5,2,500.83,0.0
2026-03-27,Switzerland,Referral,Desktop,Bracelets,93,128,60,9,5,2,148.85,0.0
2026-03-27,Austria,Referral,Mobile,Necklaces,133,155,116,17,12,5,412.11,0.0
2026-03-27,Switzerland,Referral,Tablet,Earrings,62,82,44,3,1,0,0.0,0.0
2026-03-28,Switzerland,Organic Search,Desktop,Bracelets,427,502,359,49,23,10,960.1,0.0
2026-03-28,Switzerland,Organic Search,Mobile,Bracelets,506,578,406,79,57,30,2791.61,0.0
2026-03-28,Germany,Organic Search,Tablet,Necklaces,162,224,174,30,15,8,766.73,0.0
2026-03-28,Germany,Paid Search,Desktop,Earrings,352,397,311,38,25,10,621.63,286.77
2026-03-28,Switzerland,Paid Search,Mobile,Rings,444,494,379,66,31,13,1927.34,326.51
2026-03-28,Switzerland,Paid Search,Tablet,Rings,134,150,84,12,7,3,439.99,101.06
2026-03-28,Germany,Email,Desktop,Watches,129,157,110,11,6,2,452.58,12.31
2026-03-28,Germany,Email,Mobile,Earrings,199,250,137,11,6,3,213.07,6.62
2026-03-28,Germany,Email,Tablet,Earrings,97,120,75,15,7,4,325.64,6.64
2026-03-28,Switzerland,Social Media,Desktop,Watches,205,278,143,21,15,5,1217.8,100.58
2026-03-28,Austria,Social Media,Mobile,Bracelets,356,416,313,35,24,8,620.18,179.78
2026-03-28,Austria,Social Media,Tablet,Bracelets,68,86,48,7,4,1,88.45,35.74
2026-03-28,Germany,Direct,Desktop,Bracelets,160,200,139,18,13,6,572.71,0.0
2026-03-28,Austria,Direct,Mobile,Necklaces,211,242,110,20,11,5,440.97,0.0
2026-03-28,Austria,Direct,Tablet,Rings,77,86,59,10,4,1,174.46,0.0
2026-03-28,Austria,Referral,Desktop,Necklaces,116,142,100,15,10,4,366.54,0.0
2026-03-28,Switzerland,Referral,Mobile,Bracelets,205,230,148,22,14,5,441.85,0.0
2026-03-28,Germany,Referral,Tablet,Bracelets,31,36,28,2,1,0,0.0,0.0
2026-03-29,Austria,Organic Search,Desktop,Watches,317,355,234,41,24,11,2804.47,0.0
2026-03-29,Switzerland,Organic Search,Mobile,Earrings,424,487,323,50,23,10,748.39,0.0
2026-03-29,Austria,Organic Search,Tablet,Earrings,75,85,58,8,4,1,70.47,0.0
2026-03-29,Germany,Paid Search,Desktop,Earrings,256,340,244,41,18,8,628.93,316.8
2026-03-29,Germany,Paid Search,Mobile,Earrings,353,440,292,43,26,13,934.6,356.08
2026-03-29,Austria,Paid Search,Tablet,Bracelets,65,75,37,5,2,1,81.72,53.41
2026-03-29,Switzerland,Email,Desktop,Earrings,111,129,74,13,9,5,344.17,7.38
2026-03-29,Germany,Email,Mobile,Watches,146,183,84,14,7,4,1010.56,6.61
2026-03-29,Austria,Email,Tablet,Necklaces,78,95,49,6,4,2,206.95,6.11
2026-03-29,Germany,Social Media,Desktop,Rings,219,255,188,20,14,5,775.25,61.41
2026-03-29,Austria,Social Media,Mobile,Earrings,258,343,245,44,32,11,699.69,134.77
2026-03-29,Switzerland,Social Media,Tablet,Rings,29,33,17,3,1,0,0.0,18.05
2026-03-29,Austria,Direct,Desktop,Watches,203,259,118,20,12,7,1317.43,0.0
2026-03-29,Switzerland,Direct,Mobile,Bracelets,285,334,240,28,14,6,454.92,0.0
2026-03-29,Austria,Direct,Tablet,Bracelets,99,135,100,20,12,5,485.16,0.0
2026-03-29,Austria,Referral,Desktop,Rings,55,67,36,3,2,0,0.0,0.0
2026-03-29,Switzerland,Referral,Mobile,Earrings,152,201,105,10,6,2,154.66,0.0
2026-03-29,Germany,Referral,Tablet,Watches,61,83,60,8,4,1,260.36,0.0
2026-03-30,Germany,Organic Search,Desktop,Earrings,267,361,282,53,24,11,820.44,0.0
2026-03-30,Germany,Organic Search,Mobile,Rings,403,477,302,47,29,15,2268.21,0.0
2026-03-30,Austria,Organic Search,Tablet,Earrings,123,150,107,14,10,5,348.47,0.0
2026-03-30,Switzerland,Paid Search,Desktop,Watches,319,365,238,32,21,9,2280.78,189.47
2026-03-30,Austria,Paid Search,Mobile,Watches,369,433,296,46,25,11,2724.1,377.05
2026-03-30,Germany,Paid Search,Tablet,Watches,115,153,75,16,11,5,944.78,140.19
2026-03-30,Germany,Email,Desktop,Necklaces,146,169,98,10,6,3,306.35,11.75
2026-03-30,Switzerland,Email,Mobile,Bracelets,188,218,164,14,6,3,234.97,12.64
2026-03-30,Switzerland,Email,Tablet,Earrings,45,59,32,4,2,1,63.03,4.59
2026-03-30,Austria,Social Media,Desktop,Earrings,194,217,114,16,10,3,189.5,39.57
2026-03-30,Germany,Social Media,Mobile,Necklaces,365,432,333,40,29,10,1042.77,206.87
2026-03-30,Switzerland,Social Media,Tablet,Watches,17,21,10,0,0,0,0.0,4.24
2026-03-30,Austria,Direct,Desktop,Bracelets,176,231,125,12,7,3,231.48,0.0
2026-03-30,Austria,Direct,Mobile,Earrings,237,300,209,36,18,8,567.0,0.0
2026-03-30,Switzerland,Direct,Tablet,Necklaces,69,83,51,6,4,2,202.64,0.0
2026-03-30,Switzerland,Referral,Desktop,Rings,64,74,55,10,5,2,315.96,0.0
2026-03-30,Switzerland,Referral,Mobile,Necklaces,166,187,126,13,7,2,223.07,0.0
2026-03-30,Switzerland,Referral,Tablet,Bracelets,16,20,10,1,0,0,0.0,0.0
2026-03-31,Switzerland,Organic Search,Desktop,Watches,289,386,187,26,14,7,1436.35,0.0
2026-03-31,Switzerland,Organic Search,Mobile,Bracelets,417,560,427,53,29,15,1174.42,0.0
2026-03-31,Germany,Organic Search,Tablet,Earrings,127,172,121,17,11,5,333.01,0.0
2026-03-31,Switzerland,Paid Search,Desktop,Rings,257,313,169,19,13,6,876.63,210.78
2026-03-31,Germany,Paid Search,Mobile,Bracelets,322,429,203,17,8,4,397.37,347.23
2026-03-31,Switzerland,Paid Search,Tablet,Necklaces,108,134,102,12,7,3,255.28,62.18
2026-03-31,Switzerland,Email,Desktop,Rings,139,162,95,18,12,6,1112.81,5.82
2026-03-31,Switzerland,Email,Mobile,Earrings,168,209,153,26,15,8,544.47,6.82
2026-03-31,Germany,Email,Tablet,Necklaces,42,50,28,3,1,0,0.0,3.93
2026-03-31,Germany,Social Media,Desktop,Earrings,176,199,134,26,18,7,427.89,97.31
2026-03-31,Germany,Social Media,Mobile,Bracelets,364,443,343,31,21,8,756.33,188.58
2026-03-31,Austria,Social Media,Tablet,Necklaces,65,84,51,8,5,1,111.06,33.04
2026-03-31,Germany,Direct,Desktop,Rings,212,262,173,16,9,4,590.42,0.0
2026-03-31,Switzerland,Direct,Mobile,Rings,285,326,252,54,30,16,2279.19,0.0
2026-03-31,Austria,Direct,Tablet,Earrings,59,75,36,7,3,1,62.83,0.0
2026-03-31,Switzerland,Referral,Desktop,Necklaces,77,92,71,13,9,3,245.94,0.0
2026-03-31,Austria,Referral,Mobile,Bracelets,122,162,73,7,4,1,75.33,0.0
2026-03-31,Germany,Referral,Tablet,Necklaces,55,74,35,2,1,0,0.0,0.0
